2024-01-08-16-45-45,64.018297,22.981789
2024-01-08-16-45-46,65.036967,13.016925
2024-01-08-16-45-47,66.049933,3.185324
2024-01-08-16-45-48,67.061721,-6.451282
2024-01-08-16-45-49,68.076081,-17.627569
2024-01-08-16-45-50,69.104041,-27.863327
2024-01-08-16-45-51,70.135285,-38.175633
2024-01-08-16-45-52,71.514965,-51.729652
2024-01-08-16-45-53,72.520142,-61.524593
2024-01-08-16-45-54,73.535484,-71.500091
2024-01-08-16-45-55,74.536116,-82.226794
2024-01-08-16-45-56,75.564925,-92.493821
2024-01-08-16-45-57,76.589433,-102.818567
2024-01-08-16-45-58,77.632242,-112.838409
2024-01-08-16-45-59,78.633159,-122.537961
2024-01-08-16-46-00,79.646672,-132.538880
2024-01-08-16-46-01,80.658218,-143.500468
2024-01-08-16-46-02,81.691133,-153.838039
2024-01-08-16-46-03,82.714067,-163.964409
2024-01-08-16-46-05,84.062275,-177.293437
2024-01-08-16-46-06,85.063598,-187.034247
2024-01-08-16-46-07,86.073386,-197.600136
2024-01-08-16-46-08,87.100326,-207.877167
2024-01-08-16-46-09,88.128820,-218.098241
2024-01-08-16-46-10,89.157511,-228.508897
2024-01-08-16-46-11,90.179067,-238.652585
2024-01-08-16-46-12,91.208433,-248.889082
2024-01-08-16-46-13,92.258582,-258.441544
2024-01-08-16-46-14,93.266333,-269.525979
2024-01-08-16-46-15,94.298339,-279.826905
2024-01-08-16-46-16,95.647491,-293.190778
2024-01-08-16-46-17,96.648378,-303.053888
2024-01-08-16-46-18,97.663198,-312.480313
2024-01-08-16-46-19,98.680288,-323.668536
2024-01-08-16-46-20,99.700402,-333.851228
2024-01-08-16-46-22,100.757060,-344.157185
2024-01-08-16-46-23,101.769806,-354.618383
2024-01-08-16-46-24,102.800055,-364.900139
2024-01-08-16-46-25,103.824940,-375.140585
2024-01-08-16-46-26,105.106439,-387.599526
2024-01-08-16-46-27,106.108577,-397.536094
2024-01-08-16-46-28,107.124270,-408.085859
2024-01-08-16-46-29,108.146618,-418.337871
2024-01-08-16-46-30,109.178546,-428.669858
2024-01-08-16-46-31,110.196355,-438.785593
2024-01-08-16-46-32,111.254219,-447.858388
2024-01-08-16-46-33,112.283591,-449.000091
2024-01-08-16-46-37,116.696188,-444.039918
2024-01-08-16-46-38,117.696924,-434.284615
2024-01-08-16-46-39,118.704408,-423.110978
2024-01-08-16-46-40,119.726049,-412.921944
2024-01-08-16-46-42,120.754690,-402.524394
2024-01-08-16-46-43,121.780196,-392.872135
2024-01-08-16-46-44,122.790277,-383.239831
2024-01-08-16-46-45,123.801876,-373.160110
2024-01-08-16-46-46,124.813833,-361.970721
2024-01-08-16-46-47,125.839792,-351.688613
2024-01-08-16-46-48,127.232887,-337.983574
2024-01-08-16-46-49,128.240114,-328.588456
2024-01-08-16-46-50,129.253062,-317.558180
2024-01-08-16-46-51,130.285260,-307.286887
2024-01-08-16-46-52,131.307809,-297.105547
2024-01-08-16-46-53,132.350145,-286.948118
2024-01-08-16-46-54,133.353363,-277.116595
2024-01-08-16-46-55,134.363220,-266.467514
2024-01-08-16-46-56,135.397010,-256.180456
2024-01-08-16-46-57,136.443599,-245.736756
2024-01-08-16-46-59,137.777212,-232.544650
2024-01-08-16-47-00,138.786940,-222.716667
2024-01-08-16-47-01,139.798027,-212.081306
2024-01-08-16-47-02,140.827542,-201.805636
2024-01-08-16-47-03,141.857370,-191.569450
2024-01-08-16-47-04,142.907525,-181.297613
2024-01-08-16-47-05,143.908329,-172.075548
2024-01-08-16-47-06,144.911357,-162.147657
2024-01-08-16-47-07,145.914885,-150.919725
2024-01-08-16-47-08,146.943608,-140.774816
2024-01-08-16-47-09,148.314833,-127.315149
2024-01-08-16-47-10,149.322680,-117.814840
2024-01-08-16-47-11,150.329028,-106.768128
2024-01-08-16-47-12,151.363520,-96.496024
2024-01-08-16-47-13,152.395630,-86.168571
2024-01-08-16-47-14,153.437353,-76.179077
2024-01-08-16-47-15,154.438946,-66.028372
2024-01-08-16-47-16,155.451557,-56.247923
2024-01-08-16-47-17,156.462869,-46.129916
2024-01-08-16-47-18,157.463986,-36.579075
2024-01-08-16-47-19,158.477288,-25.418559
2024-01-08-16-47-20,159.498691,-15.172702
2024-01-08-16-47-21,160.538063,-4.763340
2024-01-08-16-47-23,161.899966,8.623910
2024-01-08-16-47-24,162.903806,18.136157
2024-01-08-16-47-25,163.916493,28.214973
2024-01-08-16-47-26,164.926787,39.123573
2024-01-08-16-47-27,165.954333,45.750511
2024-01-08-16-47-28,166.974180,45.999955
2024-01-08-16-47-32,171.037526,43.147882
2024-01-08-16-47-33,172.061542,33.424374
2024-01-08-16-47-34,173.415830,20.114552
2024-01-08-16-47-35,174.416600,10.720225
2024-01-08-16-47-36,175.417226,0.764690
2024-01-08-16-47-37,176.428076,-10.240627
2024-01-08-16-47-38,177.456867,-20.657468
2024-01-08-16-47-39,178.478083,-30.611472
2024-01-08-16-47-40,179.480372,-40.431062
2024-01-08-16-47-41,180.485586,-49.945438
2024-01-08-16-47-42,181.495398,-59.924950
2024-01-08-16-47-43,182.496385,-70.960345
2024-01-08-16-47-44,183.526804,-81.268381
2024-01-08-16-47-46,184.898051,-94.712357
2024-01-08-16-47-47,185.906826,-104.265320
2024-01-08-16-47-48,186.911162,-114.182505
2024-01-08-16-47-49,187.922257,-125.281550
2024-01-08-16-47-50,188.952698,-135.605209
2024-01-08-16-47-51,190.007845,-145.910278
2024-01-08-16-47-52,191.020325,-155.751723
2024-01-08-16-47-53,192.033350,-166.327348
2024-01-08-16-47-54,193.059123,-176.634932
2024-01-08-16-47-55,194.084568,-186.828117
2024-01-08-16-47-56,195.405916,-199.844109
2024-01-08-16-47-57,196.409202,-209.634982
2024-01-08-16-47-58,197.409990,-219.130425
2024-01-08-16-47-59,198.423056,-230.274990
2024-01-08-16-48-00,199.446290,-240.407409
2024-01-08-16-48-01,200.476240,-250.822865
2024-01-08-16-48-02,201.501410,-260.538817
2024-01-08-16-48-03,202.503389,-270.681448
2024-01-08-16-48-04,203.504390,-279.940007
2024-01-08-16-48-05,204.511925,-291.135611
2024-01-08-16-48-06,205.540323,-301.455999
2024-01-08-16-48-07,206.576302,-311.731781
2024-01-08-16-48-08,207.595282,-322.038190
2024-01-08-16-48-10,208.963318,-334.729364
2024-01-08-16-48-11,209.969544,-344.698312
2024-01-08-16-48-12,210.977189,-355.785045
2024-01-08-16-48-13,212.002408,-366.088545
2024-01-08-16-48-14,213.049487,-376.259892
2024-01-08-16-48-15,214.070798,-386.547788
2024-01-08-16-48-16,215.077244,-395.796341
2024-01-08-16-48-17,216.090991,-406.973794
2024-01-08-16-48-18,217.122325,-417.281469
2024-01-08-16-48-19,218.470837,-430.510593
2024-01-08-16-48-20,219.474306,-440.337944
2024-01-08-16-48-21,220.486423,-448.055579
2024-01-08-16-48-22,221.499455,-448.999908
2024-01-08-16-48-26,225.569406,-446.195663
2024-01-08-16-48-27,226.595027,-436.315189
2024-01-08-16-48-28,227.615407,-426.155531
2024-01-08-16-48-30,228.918893,-413.391398
2024-01-08-16-48-31,229.933567,-403.989964
2024-01-08-16-48-32,230.947730,-392.807194
2024-01-08-16-48-33,231.973523,-382.570733
2024-01-08-16-48-34,233.005618,-372.170930
2024-01-08-16-48-35,234.033655,-361.915476
2024-01-08-16-48-36,235.093331,-351.792321
2024-01-08-16-48-37,236.107171,-341.249050
2024-01-08-16-48-38,237.136554,-330.842788
2024-01-08-16-48-39,238.156609,-320.672393
2024-01-08-16-48-40,239.180836,-310.411367
2024-01-08-16-48-41,240.513540,-297.789565
2024-01-08-16-48-42,241.529015,-287.047925
2024-01-08-16-48-43,242.570433,-276.585710
2024-01-08-16-48-44,243.599374,-266.281622
2024-01-08-16-48-45,244.626864,-255.991907
2024-01-08-16-48-46,245.646938,-246.166209
2024-01-08-16-48-47,246.661931,-236.161377
2024-01-08-16-48-48,247.672416,-225.551781
2024-01-08-16-48-49,248.699154,-215.278759
2024-01-08-16-48-50,249.729655,-204.998536
2024-01-08-16-48-52,251.062523,-192.007678
2024-01-08-16-48-53,252.075787,-181.924184
2024-01-08-16-48-54,253.083314,-172.308502
2024-01-08-16-48-55,254.096469,-162.362077
2024-01-08-16-48-56,255.111025,-151.152985
2024-01-08-16-48-57,256.139512,-140.890346
2024-01-08-16-48-58,257.165012,-131.221658
2024-01-08-16-48-59,258.176444,-121.272325
2024-01-08-16-49-00,259.192592,-110.361833
2024-01-08-16-49-01,260.220939,-100.147172
2024-01-08-16-49-02,261.247035,-89.804735
2024-01-08-16-49-03,262.587902,-76.625492
2024-01-08-16-49-04,263.638549,-66.195827
2024-01-08-16-49-05,264.639896,-56.775121
2024-01-08-16-49-06,265.644282,-46.609230
2024-01-08-16-49-07,266.651437,-35.828243
2024-01-08-16-49-08,267.680928,-25.395932
2024-01-08-16-49-09,268.708414,-15.176795
2024-01-08-16-49-11,269.735327,-5.259606
2024-01-08-16-49-12,270.740106,4.109706
2024-01-08-16-49-13,271.749858,15.251776
2024-01-08-16-49-14,272.779974,25.511865
2024-01-08-16-49-15,274.102977,38.561542
2024-01-08-16-49-16,275.103868,45.569804
2024-01-08-16-49-17,276.106030,45.999968
2024-01-08-16-49-21,280.139672,43.275269
2024-01-08-16-49-22,281.161307,33.558263
2024-01-08-16-49-23,282.225489,22.856240
2024-01-08-16-49-24,283.253917,12.566920
2024-01-08-16-49-25,284.277316,2.318813
2024-01-08-16-49-26,285.607137,-10.614623
2024-01-08-16-49-27,286.610659,-20.678867
2024-01-08-16-49-28,287.611460,-29.841017
2024-01-08-16-49-29,288.613903,-39.887116
2024-01-08-16-49-30,289.616850,-51.002227
2024-01-08-16-49-31,290.642956,-61.222243
2024-01-08-16-49-32,291.671888,-71.583985
2024-01-08-16-49-33,292.697520,-81.821801
2024-01-08-16-49-34,293.722401,-91.797143
2024-01-08-16-49-36,294.742240,-101.441892
2024-01-08-16-49-37,295.752793,-112.342301
2024-01-08-16-49-38,296.783376,-122.741252
2024-01-08-16-49-39,297.809811,-132.901121
2024-01-08-16-49-40,299.130711,-145.863302
2024-01-08-16-49-41,300.132120,-155.954519
2024-01-08-16-49-42,301.137520,-165.485544
2024-01-08-16-49-43,302.147157,-175.310994
2024-01-08-16-49-44,303.160795,-186.482436
2024-01-08-16-49-45,304.191007,-196.725625
2024-01-08-16-49-46,305.230388,-207.136550
2024-01-08-16-49-47,306.291831,-217.228193
2024-01-08-16-49-48,307.303890,-227.947636
2024-01-08-16-49-49,308.336387,-238.196611
2024-01-08-16-49-50,309.373625,-248.568525
2024-01-08-16-49-51,310.397880,-258.778252
2024-01-08-16-49-53,311.762919,-272.304161
2024-01-08-16-49-54,312.765268,-281.761315
2024-01-08-16-49-55,313.770735,-291.541237
2024-01-08-16-49-56,314.781187,-302.716798
2024-01-08-16-49-57,315.812710,-312.971958
2024-01-08-16-49-58,316.836600,-322.773600
2024-01-08-16-49-59,317.850839,-332.723180
2024-01-08-16-50-00,318.862387,-343.450273
2024-01-08-16-50-01,319.888759,-353.709908
2024-01-08-16-50-02,320.917764,-364.053616
2024-01-08-16-50-49,368.413930,-448.999960
2024-01-08-16-50-53,372.464668,-446.203199
2024-01-08-16-50-54,373.495110,-436.355305
2024-01-08-16-50-55,374.554676,-425.961611
2024-01-08-16-50-56,375.557179,-416.538561
2024-01-08-16-50-57,376.567524,-405.593796
2024-01-08-16-50-58,377.599809,-395.312257
2024-01-08-16-50-59,378.630274,-384.981384
2024-01-08-16-51-01,379.991074,-371.649286
2024-01-08-16-51-02,381.000723,-362.261361
2024-01-08-16-51-03,382.011391,-352.286588
2024-01-08-16-51-04,383.021397,-341.100971
2024-01-08-16-51-05,384.041944,-330.803322
2024-01-08-16-51-06,385.075166,-320.796800
2024-01-08-16-51-07,386.075836,-310.535794
2024-01-08-16-51-08,387.133884,-299.960855
2024-01-08-16-51-09,388.154233,-289.795139
2024-01-08-16-51-10,389.177363,-279.487686
2024-01-08-16-51-11,390.207754,-269.205877
2024-01-08-16-51-12,391.547444,-256.331478
2024-01-08-16-51-13,392.557411,-245.702132
2024-01-08-16-51-14,393.602712,-235.249452
2024-01-08-16-51-15,394.640101,-224.828603
2024-01-08-16-51-16,395.671287,-214.551664
2024-01-08-16-51-17,396.692055,-205.433911
2024-01-08-16-51-18,397.704467,-194.309297
2024-01-08-16-51-20,398.736610,-183.903719
2024-01-08-16-51-21,399.761163,-173.665399
2024-01-08-16-51-22,401.080466,-160.701704
2024-01-08-16-51-23,402.082222,-151.497423
2024-01-08-16-51-24,403.085424,-140.380648
2024-01-08-16-51-25,404.113985,-130.097183
2024-01-08-16-51-26,405.147617,-119.821064
2024-01-08-16-51-27,406.171919,-110.329508
2024-01-08-16-51-28,407.184607,-100.335091
2024-01-08-16-51-29,408.192724,-89.288588
2024-01-08-16-51-30,409.220814,-79.144214
2024-01-08-16-51-31,410.576695,-65.689840
2024-01-08-16-51-32,411.577433,-56.444263
2024-01-08-16-51-33,412.590414,-46.428847
2024-01-08-16-51-34,413.591231,-35.297096
2024-01-08-16-51-35,414.617893,-25.145224
2024-01-08-16-51-36,415.650353,-14.824784
2024-01-08-16-51-37,416.706743,-4.811015
2024-01-08-16-51-38,417.718468,5.949651
2024-01-08-16-51-40,418.749590,16.204894
2024-01-08-16-51-41,420.079464,29.334207
2024-01-08-16-51-42,421.081387,38.797933
2024-01-08-16-51-43,422.082199,45.635655
2024-01-08-16-51-44,423.091028,45.999968
2024-01-08-16-51-48,427.151236,43.274337
2024-01-08-16-51-49,428.201445,33.777907
2024-01-08-16-51-50,429.208938,23.053756
2024-01-08-16-51-51,430.228770,12.862669
2024-01-08-16-51-52,431.248857,2.735438
2024-01-08-16-51-53,432.272379,-7.561741
2024-01-08-16-51-54,433.599746,-20.559112
2024-01-08-16-51-55,434.605055,-30.074757
2024-01-08-16-51-56,435.610116,-40.152874
2024-01-08-16-51-57,436.619954,-51.007303
2024-01-08-16-51-58,437.652328,-61.281646
2024-01-08-16-51-59,438.686026,-71.725243
2024-01-08-16-52-01,439.737909,-81.837699
2024-01-08-16-52-02,440.748395,-91.386319
2024-01-08-16-52-03,441.761034,-102.433095
2024-01-08-16-52-04,442.790130,-112.729098
2024-01-08-16-52-05,443.820305,-123.080067
2024-01-08-16-52-06,445.147434,-135.756444
2024-01-08-16-52-07,446.160431,-146.367287
2024-01-08-16-52-08,447.191350,-156.631761
2024-01-08-16-52-09,448.219480,-166.948744
2024-01-08-16-52-10,449.250378,-176.646459
2024-01-08-16-52-11,450.256286,-187.377045
2024-01-08-16-52-12,451.278170,-197.531404
2024-01-08-16-52-13,452.306037,-207.821855
2024-01-08-16-52-14,453.598196,-220.459826
2024-01-08-16-52-15,454.602320,-230.221116
2024-01-08-16-52-16,455.617668,-241.012372
2024-01-08-16-52-17,456.644456,-251.214675
2024-01-08-16-52-18,457.668340,-261.434539
2024-01-08-16-52-19,458.708019,-271.640045
2024-01-08-16-52-20,459.709902,-280.955317
2024-01-08-16-52-21,460.724069,-290.905418
2024-01-08-16-52-23,461.734143,-302.202164
2024-01-08-16-52-24,462.758156,-312.323888
2024-01-08-16-52-25,463.778019,-322.577363
2024-01-08-16-52-26,465.130966,-335.395827
2024-01-08-16-52-27,466.134974,-346.210979
2024-01-08-16-52-28,467.167694,-356.456072
2024-01-08-16-52-29,468.198762,-366.839953
2024-01-08-16-52-30,469.231263,-376.041737
2024-01-08-16-52-31,470.247120,-387.340331
2024-01-08-16-52-32,471.272145,-397.495356
2024-01-08-16-52-33,472.299398,-407.750072
2024-01-08-16-52-34,473.577264,-420.387392
2024-01-08-16-52-35,474.579501,-429.694550
2024-01-08-16-52-36,475.581392,-439.629998
2024-01-08-16-52-37,476.586487,-447.924760
2024-01-08-16-52-38,477.596897,-448.999907
2024-01-08-16-52-42,481.702921,-446.666670
2024-01-08-16-52-43,482.713169,-436.503761
2024-01-08-16-52-45,483.738730,-426.282330
2024-01-08-16-52-46,484.763278,-416.018229
2024-01-08-16-52-47,486.063229,-403.176614
2024-01-08-16-52-48,487.067205,-393.362650
2024-01-08-16-52-49,488.068322,-383.997989
2024-01-08-16-52-50,489.080411,-372.781767
2024-01-08-16-52-51,490.112133,-362.538487
2024-01-08-16-52-52,491.142212,-352.167444
2024-01-08-16-52-53,492.181829,-342.070394
2024-01-08-16-52-54,493.183491,-332.312921
2024-01-08-16-52-55,494.190564,-321.638116
2024-01-08-16-52-56,495.215230,-311.390185
2024-01-08-16-52-57,496.238931,-301.150839
2024-01-08-16-52-58,497.631583,-288.172515
2024-01-08-16-52-59,498.636370,-278.396077
2024-01-08-16-53-00,499.649789,-267.063402
2024-01-08-16-53-01,500.677623,-256.783310
2024-01-08-16-53-02,501.733126,-246.520382
2024-01-08-16-53-04,502.753179,-236.319041
2024-01-08-16-53-05,503.756334,-227.113247
2024-01-08-16-53-06,504.769035,-215.892139
2024-01-08-16-53-07,505.796260,-205.585337
2024-01-08-16-53-08,506.822376,-195.321357
2024-01-08-16-53-09,508.125572,-182.569668
2024-01-08-16-53-10,509.130248,-173.048111
2024-01-08-16-53-11,510.140576,-163.362322
2024-01-08-16-53-12,511.142132,-152.202214
2024-01-08-16-53-13,512.164984,-141.951599
2024-01-08-16-53-14,513.192242,-131.988624
2024-01-08-16-53-15,514.193416,-122.013561
2024-01-08-16-53-16,515.194091,-112.451476
2024-01-08-16-53-17,516.206352,-102.609216
2024-01-08-16-53-18,517.220324,-91.428478
2024-01-08-16-53-19,518.257901,-80.997088
2024-01-08-16-53-20,519.642103,-67.397827
2024-01-08-16-53-21,520.646059,-58.024133
2024-01-08-16-53-22,521.659442,-48.006963
2024-01-08-16-53-23,522.673826,-36.812614
2024-01-08-16-53-24,523.698505,-26.678062
2024-01-08-16-53-25,524.732089,-16.940667
2024-01-08-16-53-26,525.732737,-7.215521
2024-01-08-16-53-28,526.741373,3.777375
2024-01-08-16-53-29,527.765750,14.058159
2024-01-08-16-53-30,528.795836,24.348657
2024-01-08-16-53-31,530.105070,37.288561
2024-01-08-16-53-32,531.118157,45.088050
2024-01-08-16-53-33,532.132005,45.999907
